Date,Open,High,Low,Close,Adj Close,Volume
2020-03-20,61.794998,62.957500,57.000000,57.310001,55.965744,401693200
2020-03-23,57.020000,57.125000,53.152500,56.092499,54.776802,336752800
2020-03-24,59.090000,61.922501,58.575001,61.720001,60.272308,287531200
2020-03-25,62.687500,64.562500,61.075001,61.380001,59.940285,303602000
2020-03-26,61.630001,64.669998,61.590000,64.610001,63.094521,252087200
2020-03-27,63.187500,63.967499,61.762501,61.935001,60.482265,204216800
2020-03-30,62.685001,63.880001,62.349998,63.702499,62.208313,167976400
2020-03-31,63.900002,65.622498,63.000000,63.572498,62.081352,197002000
2020-04-01,61.625000,62.180000,59.782501,60.227501,58.814812,176218400
2020-04-02,60.084999,61.287498,59.224998,61.232498,59.796238,165934000
2020-04-03,60.700001,61.424999,59.742500,60.352501,58.936890,129880000
2020-04-06,62.724998,65.777496,62.345001,65.617500,64.078384,201820400
2020-04-07,67.699997,67.925003,64.750000,64.857498,63.336201,202887200
2020-04-08,65.684998,66.842499,65.307503,66.517502,64.957283,168895200
2020-04-09,67.175003,67.517502,66.175003,66.997498,65.426010,161834800
2020-04-13,67.077499,68.425003,66.457497,68.312500,66.710175,131022800
2020-04-14,70.000000,72.062500,69.512497,71.762497,70.079239,194994800
2020-04-15,70.599998,71.582497,70.157501,71.107498,69.439613,131154400
2020-04-16,71.845001,72.050003,70.587502,71.672501,69.991356,157125200
2020-04-17,71.172501,71.737503,69.214996,70.699997,69.041656,215250000
2020-04-20,69.487503,70.419998,69.212502,69.232498,67.608589,130015200
2020-04-21,69.070000,69.312500,66.357498,67.092499,65.518776,180991600
2020-04-22,68.402496,69.474998,68.050003,69.025002,67.405968,116862400
2020-04-23,68.967499,70.437500,68.717499,68.757500,67.144730,124814400
2020-04-24,69.300003,70.752502,69.250000,70.742500,69.083168,126161200
2020-04-27,70.449997,71.135002,69.987503,70.792503,69.132004,117087600
2020-04-28,71.269997,71.457497,69.550003,69.644997,68.011429,112004800
2020-04-29,71.182503,72.417503,70.972504,71.932503,70.245255,137280800
2020-04-30,72.489998,73.632500,72.087502,73.449997,71.727165,183064000
2020-05-01,71.562500,74.750000,71.462502,72.267502,70.572411,240616800
2020-05-04,72.292503,73.422501,71.580002,73.290001,71.570930,133568000
2020-05-05,73.764999,75.250000,73.614998,74.389999,72.645134,147751200
2020-05-06,75.114998,75.809998,74.717499,75.157501,73.394623,142333600
2020-05-07,75.805000,76.292503,75.492500,75.934998,74.153870,115215200
2020-05-08,76.410004,77.587502,76.072502,77.532501,75.918869,133838400
2020-05-11,77.025002,79.262497,76.809998,78.752502,77.113472,145946400
2020-05-12,79.457497,79.922501,77.727501,77.852501,76.232193,162301200
2020-05-13,78.037498,78.987503,75.802498,76.912498,75.311775,200622400
2020-05-14,76.127502,77.447502,75.382500,77.385002,75.774437,158929200
2020-05-15,75.087502,76.974998,75.052498,76.927498,75.326439,166348400
2020-05-18,78.292503,79.125000,77.580002,78.739998,77.101242,135178400
2020-05-19,78.757500,79.629997,78.252502,78.285004,76.655716,101729600
2020-05-20,79.169998,79.879997,79.129997,79.807503,78.146538,111504800
2020-05-21,79.665001,80.222504,78.967499,79.212502,77.563904,102688800
2020-05-22,78.942497,79.807503,78.837502,79.722504,78.063301,81803200
2020-05-26,80.875000,81.059998,79.125000,79.182503,77.534515,125522000
2020-05-27,79.035004,79.677498,78.272499,79.527496,77.872353,112945200
2020-05-28,79.192497,80.860001,78.907501,79.562500,77.906609,133560800
2020-05-29,79.812500,80.287498,79.117500,79.485001,77.830727,153532400
2020-06-01,79.437500,80.587502,79.302498,80.462502,78.787872,80791200
2020-06-02,80.187500,80.860001,79.732498,80.834999,79.152634,87642800
2020-06-03,81.165001,81.550003,80.574997,81.279999,79.588379,104491200
2020-06-04,81.097504,81.404999,80.195000,80.580002,78.902946,87560400
2020-06-05,80.837502,82.937500,80.807503,82.875000,81.150169,137250400
2020-06-08,82.562500,83.400002,81.830002,83.364998,81.629974,95654400
2020-06-09,83.035004,86.402496,83.002502,85.997498,84.207687,147712400
2020-06-10,86.974998,88.692497,86.522499,88.209999,86.374146,166651600
2020-06-11,87.327499,87.764999,83.870003,83.974998,82.227287,201662400
2020-06-12,86.180000,86.949997,83.555000,84.699997,82.937187,200146000
2020-06-15,83.312500,86.419998,83.144997,85.747498,83.962875,138808800
2020-06-16,87.864998,88.300003,86.180000,88.019997,86.188095,165428800
2020-06-17,88.787498,88.849998,87.772499,87.897499,86.068138,114406400
2020-06-18,87.852501,88.362503,87.305000,87.932503,86.102432,96820400
2020-06-19,88.660004,89.139999,86.287498,87.430000,85.610367,264476000
2020-06-22,87.834999,89.864998,87.787498,89.717499,87.850273,135445200
2020-06-23,91.000000,93.095001,90.567497,91.632500,89.725410,212155600
2020-06-24,91.250000,92.197502,89.629997,90.014999,88.141579,192623200
2020-06-25,90.175003,91.250000,89.392502,91.209999,89.311707,137522400
2020-06-26,91.102501,91.330002,88.254997,88.407501,86.567543,205256800
2020-06-29,88.312500,90.542503,87.820000,90.445000,88.562622,130646000
2020-06-30,90.019997,91.495003,90.000000,91.199997,89.301910,140223200
2020-07-01,91.279999,91.839996,90.977501,91.027496,89.132996,110737200
2020-07-02,91.962502,92.617500,90.910004,91.027496,89.132996,114041600
2020-07-06,92.500000,93.945000,92.467499,93.462502,91.517311,118655600
2020-07-07,93.852501,94.654999,93.057503,93.172501,91.233360,112424400
2020-07-08,94.180000,95.375000,94.089996,95.342499,93.358200,117092000
2020-07-09,96.262497,96.317497,94.672501,95.752502,93.759651,125642800
2020-07-10,95.334999,95.980003,94.705002,95.919998,93.923668,90257200
2020-07-13,97.264999,99.955002,95.257500,95.477501,93.490402,191649200
2020-07-14,94.839996,97.254997,93.877502,97.057503,95.037498,170989200
2020-07-15,98.989998,99.247498,96.489998,97.724998,95.691124,153198000
2020-07-16,96.562500,97.404999,95.904999,96.522499,94.513626,110577600
2020-07-17,96.987503,97.147499,95.839996,96.327499,94.322693,92186800
2020-07-20,96.417503,98.500000,96.062500,98.357498,96.310432,90318000
2020-07-21,99.172501,99.250000,96.742500,97.000000,94.981224,103433200
2020-07-22,96.692497,97.974998,96.602501,97.272499,95.248032,89001600
2020-07-23,96.997498,97.077499,92.010002,92.845001,90.912674,197004400
2020-07-24,90.987503,92.970001,89.144997,92.614998,90.687462,185438800
2020-07-27,93.709999,94.904999,93.480003,94.809998,92.836792,121214000
2020-07-28,94.367500,94.550003,93.247498,93.252502,91.311707,103625600
2020-07-29,93.750000,95.230003,93.712502,95.040001,93.061981,90329200
2020-07-30,94.187500,96.297501,93.767502,96.190002,94.188072,158130000
2020-07-31,102.885002,106.415001,100.824997,106.260002,104.048477,374336800
2020-08-03,108.199997,111.637497,107.892502,108.937500,106.670258,308151200
2020-08-04,109.132500,110.790001,108.387497,109.665001,107.382599,173071600
2020-08-05,109.377502,110.392502,108.897499,110.062500,107.771835,121776800
2020-08-06,110.404999,114.412498,109.797501,113.902496,111.531914,202428800
2020-08-07,113.205002,113.675003,110.292503,111.112503,108.996162,198045600
2020-08-10,112.599998,113.775002,110.000000,112.727501,110.580399,212403600
2020-08-11,111.970001,112.482498,109.107498,109.375000,107.291756,187902400
2020-08-12,110.497498,113.275002,110.297501,113.010002,110.857529,165598000
2020-08-13,114.430000,116.042503,113.927498,115.010002,112.819420,210082000
2020-08-14,114.830002,115.000000,113.044998,114.907501,112.718864,165565200
2020-08-17,116.062500,116.087502,113.962502,114.607498,112.424591,119561600
2020-08-18,114.352501,116.000000,114.007500,115.562500,113.361397,105633600
2020-08-19,115.982498,117.162498,115.610001,115.707497,113.503624,145538000
2020-08-20,115.750000,118.392502,115.732498,118.275002,116.022247,126907200
2020-08-21,119.262497,124.867500,119.250000,124.370003,122.001152,338054800
2020-08-24,128.697495,128.785004,123.937500,125.857498,123.460297,345937600
2020-08-25,124.697502,125.180000,123.052498,124.824997,122.447472,211495600
2020-08-26,126.180000,126.992500,125.082497,126.522499,124.112656,163022400
2020-08-27,127.142502,127.485001,123.832497,125.010002,122.628952,155552400
2020-08-28,126.012497,126.442497,124.577499,124.807503,122.430321,187630000
2020-08-31,127.580002,131.000000,126.000000,129.039993,126.582184,225702700
2020-09-01,132.759995,134.800003,130.529999,134.179993,131.624329,151948100
2020-09-02,137.589996,137.979996,127.000000,131.399994,128.897232,200119000
2020-09-03,126.910004,128.839996,120.500000,120.879997,118.577614,257599600
2020-09-04,120.070000,123.699997,110.889999,120.959999,118.656090,332607200
2020-09-08,113.949997,118.989998,112.680000,112.820000,110.671143,231366600
2020-09-09,117.260002,119.139999,115.260002,117.320000,115.085434,176940500
2020-09-10,120.360001,120.500000,112.500000,113.489998,111.328377,182274400
2020-09-11,114.570000,115.230003,110.000000,112.000000,109.866753,180860300
2020-09-14,114.720001,115.930000,112.800003,115.360001,113.162766,140150100
2020-09-15,118.330002,118.830002,113.610001,115.540001,113.339317,184642000
2020-09-16,115.230003,116.000000,112.040001,112.129997,109.994286,154679000
2020-09-17,109.720001,112.199997,108.709999,110.339996,108.238380,178011000
2020-09-18,110.400002,110.879997,106.089996,106.839996,104.805023,287104900
2020-09-21,104.540001,110.190002,103.099998,110.080002,107.983322,195713800
2020-09-22,112.680000,112.860001,109.160004,111.809998,109.680367,183055400
2020-09-23,111.620003,112.110001,106.769997,107.120003,105.079689,150718700
2020-09-24,105.169998,110.250000,105.000000,108.220001,106.158752,167743300
2020-09-25,108.430000,112.440002,107.669998,112.279999,110.141411,149981400
2020-09-28,115.010002,115.320000,112.779999,114.959999,112.770370,137672400
2020-09-29,114.550003,115.309998,113.570000,114.089996,111.916946,99382200
2020-09-30,113.790001,117.260002,113.620003,115.809998,113.604179,142675200
2020-10-01,117.639999,117.720001,115.830002,116.790001,114.565514,116120400
2020-10-02,112.889999,115.370003,112.220001,113.019997,110.867317,144712000
2020-10-05,113.910004,116.650002,113.550003,116.500000,114.281044,106243800
2020-10-06,115.699997,116.120003,112.250000,113.160004,111.004662,161498200
2020-10-07,114.620003,115.550003,114.129997,115.080002,112.888069,96849000
2020-10-08,116.250000,116.400002,114.589996,114.970001,112.780174,83477200
2020-10-09,115.279999,117.000000,114.919998,116.970001,114.742088,100506900
2020-10-12,120.059998,125.180000,119.279999,124.400002,122.030579,240226800
2020-10-13,125.269997,125.389999,119.650002,121.099998,118.793419,262330500
2020-10-14,121.000000,123.029999,119.620003,121.190002,118.881714,150712000
2020-10-15,118.720001,121.199997,118.150002,120.709999,118.410866,112559200
2020-10-16,121.279999,121.550003,118.809998,119.019997,116.753029,115393800
2020-10-19,119.959999,120.419998,115.660004,115.980003,113.770950,120639300
2020-10-20,116.199997,118.980003,115.629997,117.510002,115.271797,124423700
2020-10-21,116.669998,118.709999,116.449997,116.870003,114.643982,89946000
2020-10-22,117.449997,118.040001,114.589996,115.750000,113.545319,101988000
2020-10-23,116.389999,116.550003,114.279999,115.040001,112.848846,82572600
2020-10-26,114.010002,116.550003,112.879997,115.050003,112.858658,111850700
2020-10-27,115.489998,117.279999,114.540001,116.599998,114.379128,92276800
2020-10-28,115.050003,115.430000,111.099998,111.199997,109.081978,143937800
2020-10-29,112.370003,116.930000,112.199997,115.320000,113.123489,146129200
2020-10-30,111.059998,111.989998,107.720001,108.860001,106.786560,190272600
2020-11-02,109.110001,110.680000,107.320000,108.769997,106.698265,122866900
2020-11-03,109.660004,111.489998,108.730003,110.440002,108.336472,107624400
2020-11-04,114.139999,115.589996,112.349998,114.949997,112.760559,138235500
2020-11-05,117.949997,119.620003,116.870003,119.029999,116.762840,126387100
2020-11-06,118.320000,119.199997,116.129997,118.690002,116.630203,114457900
2020-11-09,120.500000,121.989998,116.050003,116.320000,114.301323,154515300
2020-11-10,115.550003,117.589996,114.129997,115.970001,113.957405,138023400
2020-11-11,117.190002,119.629997,116.440002,119.489998,117.416306,112295000
2020-11-12,119.620003,120.529999,118.570000,119.209999,117.141182,103162300
2020-11-13,119.440002,119.669998,117.870003,119.260002,117.190315,81581900
2020-11-16,118.919998,120.989998,118.150002,120.300003,118.212257,91183000
2020-11-17,119.550003,120.669998,118.959999,119.389999,117.318047,74271000
2020-11-18,118.610001,119.820000,118.000000,118.029999,115.981651,76322100
2020-11-19,117.589996,119.059998,116.809998,118.639999,116.581070,74113000
2020-11-20,118.639999,118.769997,117.290001,117.339996,115.303627,73604300
2020-11-23,117.180000,117.620003,113.750000,113.849998,111.874199,127959300
2020-11-24,113.910004,115.849998,112.589996,115.169998,113.171295,113874200
2020-11-25,115.550003,116.750000,115.169998,116.029999,114.016373,76499200
2020-11-27,116.570000,117.489998,116.220001,116.589996,114.566635,46691300
2020-11-30,116.970001,120.970001,116.809998,119.050003,116.983948,169410200
2020-12-01,121.010002,123.470001,120.010002,122.720001,120.590263,127728200
2020-12-02,122.019997,123.370003,120.889999,123.080002,120.944008,89004200
2020-12-03,123.519997,123.779999,122.209999,122.940002,120.806435,78967600
2020-12-04,122.599998,122.860001,121.519997,122.250000,120.128410,78260400
2020-12-07,122.309998,124.570000,122.250000,123.750000,121.602379,86712000
2020-12-08,124.370003,124.980003,123.089996,124.379997,122.221451,82225500
2020-12-09,124.529999,125.949997,121.000000,121.779999,119.666573,115089200
2020-12-10,120.500000,123.870003,120.150002,123.239998,121.101234,81312200
2020-12-11,122.430000,122.760002,120.550003,122.410004,120.285652,86939800
2020-12-14,122.599998,123.349998,121.540001,121.779999,119.666573,79184500
2020-12-15,124.339996,127.900002,124.129997,127.879997,125.660713,157243700
2020-12-16,127.410004,128.369995,126.559998,127.809998,125.591927,98208600
2020-12-17,128.899994,129.580002,128.039993,128.699997,126.466484,94359800
2020-12-18,128.960007,129.100006,126.120003,126.660004,124.461891,192541500
2020-12-21,125.019997,128.309998,123.449997,128.229996,126.004639,121251600
2020-12-22,131.610001,134.410004,129.649994,131.880005,129.591309,168904800
2020-12-23,132.160004,132.429993,130.779999,130.960007,128.687271,88223700
2020-12-24,131.320007,133.460007,131.100006,131.970001,129.679733,54930100
2020-12-28,133.990005,137.339996,133.509995,136.690002,134.317841,124486200
2020-12-29,138.050003,138.789993,134.339996,134.869995,132.529388,121047300
2020-12-30,135.580002,135.990005,133.399994,133.720001,131.399384,96452100
2020-12-31,134.080002,134.740005,131.720001,132.690002,130.387207,99116600
2021-01-04,133.520004,133.610001,126.760002,129.410004,127.164162,143301900
2021-01-05,128.889999,131.740005,128.429993,131.009995,128.736374,97664900
2021-01-06,127.720001,131.050003,126.379997,126.599998,124.402931,155088000
2021-01-07,128.360001,131.630005,127.860001,130.919998,128.647934,109578200
2021-01-08,132.429993,132.630005,130.229996,132.050003,129.758347,105158200
2021-01-11,129.190002,130.169998,128.500000,128.979996,126.741608,100384500
2021-01-12,128.500000,129.690002,126.860001,128.800003,126.564735,91951100
2021-01-13,128.759995,131.449997,128.490005,130.889999,128.618484,88636800
2021-01-14,130.800003,131.000000,128.759995,128.910004,126.672836,90221800
2021-01-15,128.779999,130.220001,127.000000,127.139999,124.933556,111598500
2021-01-19,127.779999,128.710007,126.940002,127.830002,125.611580,90757300
2021-01-20,128.660004,132.490005,128.550003,132.029999,129.738678,104319500
2021-01-21,133.800003,139.669998,133.589996,136.869995,134.494690,120150900
2021-01-22,136.279999,139.850006,135.020004,139.070007,136.656540,114459400
2021-01-25,143.070007,145.089996,136.539993,142.919998,140.439713,157611700
2021-01-26,143.600006,144.300003,141.369995,143.160004,140.675537,98390600
2021-01-27,143.429993,144.300003,140.410004,142.059998,139.594604,140843800
2021-01-28,139.520004,141.990005,136.699997,137.089996,134.710861,142621100
2021-01-29,135.830002,136.740005,130.210007,131.960007,129.669907,177523800
2021-02-01,133.750000,135.380005,130.929993,134.139999,131.812073,106239800
2021-02-02,135.729996,136.309998,134.610001,134.990005,132.647308,83305400
2021-02-03,135.759995,135.770004,133.610001,133.940002,131.615555,89880900
2021-02-04,136.300003,137.399994,134.589996,137.389999,135.005676,84183100
2021-02-05,137.350006,137.419998,135.860001,136.759995,134.587418,75693800
2021-02-08,136.029999,136.960007,134.919998,136.910004,134.735031,71297200
2021-02-09,136.619995,137.880005,135.850006,136.009995,133.849319,76774200
2021-02-10,136.479996,136.990005,134.399994,135.389999,133.239197,73046600
2021-02-11,135.899994,136.389999,133.770004,135.130005,132.983292,64280000
2021-02-12,134.350006,135.529999,133.690002,135.369995,133.219498,60145100
2021-02-16,135.490005,136.009995,132.789993,133.190002,131.074142,80576300
2021-02-17,131.250000,132.220001,129.470001,130.839996,128.761459,97918500
2021-02-18,129.199997,130.000000,127.410004,129.710007,127.649422,96856700
2021-02-19,130.240005,130.710007,128.800003,129.869995,127.806877,87668800
2021-02-22,128.009995,129.720001,125.599998,126.000000,123.998352,103916400
2021-02-23,123.760002,126.709999,118.389999,125.860001,123.860588,158273000
2021-02-24,124.940002,125.559998,122.230003,125.349998,123.358688,111039900
2021-02-25,124.680000,126.459999,120.540001,120.989998,119.067947,148199500
2021-02-26,122.589996,124.849998,121.199997,121.260002,119.333656,164560400
2021-03-01,123.750000,127.930000,122.790001,127.790001,125.759918,116307900
2021-03-02,128.410004,128.720001,125.010002,125.120003,123.132324,102260900
2021-03-03,124.809998,125.709999,121.839996,122.059998,120.120941,112966300
2021-03-04,121.750000,123.599998,118.620003,120.129997,118.221588,178155000
2021-03-05,120.980003,121.940002,117.570000,121.419998,119.491112,153766600
2021-03-08,120.930000,121.000000,116.209999,116.360001,114.511497,154376600
2021-03-09,119.029999,122.059998,118.790001,121.089996,119.166359,129525800
2021-03-10,121.690002,122.169998,119.449997,119.980003,118.073990,111943300
2021-03-11,122.540001,123.209999,121.260002,121.959999,120.022522,103026500
2021-03-12,120.400002,121.169998,119.160004,121.029999,119.107323,88105100
2021-03-15,121.410004,124.000000,120.419998,123.989998,122.020279,92403800
2021-03-16,125.699997,127.220001,124.720001,125.570000,123.575180,115227900
2021-03-17,124.050003,125.860001,122.339996,124.760002,122.778053,111932600
2021-03-18,122.879997,123.180000,120.320000,120.529999,118.615250,121229700
2021-03-19,119.900002,121.430000,119.680000,119.989998,118.083839,185549500
2021-03-22,120.330002,123.870003,120.260002,123.389999,121.429817,111912300
2021-03-23,123.330002,124.239998,122.139999,122.540001,120.593330,95467100
2021-03-24,122.820000,122.900002,120.070000,120.089996,118.182243,88530500
2021-03-25,119.540001,121.660004,119.000000,120.589996,118.674294,98844700
2021-03-26,120.349998,121.480003,118.919998,121.209999,119.284439,94071200
2021-03-29,121.650002,122.580002,120.730003,121.389999,119.461594,80819200
2021-03-30,120.110001,120.400002,118.860001,119.900002,117.995270,85671900
2021-03-31,121.650002,123.519997,121.150002,122.150002,120.209518,118323800
2021-04-01,123.660004,124.180000,122.489998,123.000000,121.046013,75089100
2021-04-05,123.870003,126.160004,123.070000,125.900002,123.899933,88651200
2021-04-06,126.500000,127.129997,125.650002,126.209999,124.205017,80171300
2021-04-07,125.830002,127.919998,125.139999,127.900002,125.868187,83466700
2021-04-08,128.949997,130.389999,128.520004,130.360001,128.289078,88844600
2021-04-09,129.800003,133.039993,129.470001,133.000000,130.887131,106686700
2021-04-12,132.520004,132.850006,130.630005,131.240005,129.155106,91420000
2021-04-13,132.440002,134.660004,131.929993,134.429993,132.294434,91266500
2021-04-14,134.940002,135.000000,131.660004,132.029999,129.932556,87222800
2021-04-15,133.820007,135.000000,133.639999,134.500000,132.363327,89347100
2021-04-16,134.300003,134.669998,133.279999,134.160004,132.028763,84922400
2021-04-19,133.509995,135.470001,133.339996,134.839996,132.697922,94264200
2021-04-20,135.020004,135.529999,131.809998,133.110001,130.995392,94812300
2021-04-21,132.360001,133.750000,131.300003,133.500000,131.379196,68847100
2021-04-22,133.039993,134.149994,131.410004,131.940002,129.843964,84566500
2021-04-23,132.160004,135.119995,132.160004,134.320007,132.186157,78657500
2021-04-26,134.830002,135.059998,133.559998,134.720001,132.579819,66905100
2021-04-27,135.009995,135.410004,134.110001,134.389999,132.255096,66015800
2021-04-28,134.309998,135.020004,133.080002,133.580002,131.457947,107760100
2021-04-29,136.470001,137.070007,132.449997,133.479996,131.359512,151101000
2021-04-30,131.779999,133.559998,131.070007,131.460007,129.371613,109839500
2021-05-03,132.039993,134.070007,131.830002,132.539993,130.434448,75135100
2021-05-04,131.190002,131.490005,126.699997,127.849998,125.818954,137564700
2021-05-05,129.199997,130.449997,127.970001,128.100006,126.065010,84000900
2021-05-06,127.889999,129.750000,127.129997,129.740005,127.678940,78128300
2021-05-07,130.850006,131.259995,129.479996,130.210007,128.359116,78973300
2021-05-10,129.410004,129.539993,126.809998,126.849998,125.046890,88071200
2021-05-11,123.500000,126.269997,122.769997,125.910004,124.120262,126142800
2021-05-12,123.400002,124.639999,122.250000,122.769997,121.024887,112172300
2021-05-13,124.580002,126.150002,124.260002,124.970001,123.193604,105861300
2021-05-14,126.250000,127.889999,125.849998,127.449997,125.638359,81918000
2021-05-17,126.820000,126.930000,125.169998,126.269997,124.475121,74244600
2021-05-18,126.559998,126.989998,124.779999,124.849998,123.075317,63342900
2021-05-19,123.160004,124.919998,122.860001,124.690002,122.917595,92612000
2021-05-20,125.230003,127.720001,125.099998,127.309998,125.500343,76857100
2021-05-21,127.820000,128.000000,125.209999,125.430000,123.647072,79295400
2021-05-24,126.010002,127.940002,125.940002,127.099998,125.293335,63092900
2021-05-25,127.820000,128.320007,126.320000,126.900002,125.096191,72009500
2021-05-26,126.959999,127.389999,126.419998,126.849998,125.046890,56575900
2021-05-27,126.440002,127.639999,125.080002,125.279999,123.499199,94625600
2021-05-28,125.570000,125.800003,124.550003,124.610001,122.838737,71311100
2021-06-01,125.080002,125.349998,123.940002,124.279999,122.513412,67637100
2021-06-02,124.279999,125.239998,124.050003,125.059998,123.282333,59278900
2021-06-03,124.680000,124.849998,123.129997,123.540001,121.783951,76229200
2021-06-04,124.070000,126.160004,123.849998,125.889999,124.100540,75169300
2021-06-07,126.169998,126.320000,124.830002,125.900002,124.110390,71057600
2021-06-08,126.599998,128.460007,126.209999,126.739998,124.938446,74403800
2021-06-09,127.209999,127.750000,126.519997,127.129997,125.322906,56877900
2021-06-10,127.019997,128.190002,125.940002,126.110001,124.317413,71186400
2021-06-11,126.529999,127.440002,126.099998,127.349998,125.539787,53522400
2021-06-14,127.820000,130.539993,127.070000,130.479996,128.625290,96906500
2021-06-15,129.940002,130.600006,129.389999,129.639999,127.797249,62746300
2021-06-16,130.369995,130.889999,128.460007,130.149994,128.299973,91815000
2021-06-17,129.800003,132.550003,129.649994,131.789993,129.916656,96721700
2021-06-18,130.710007,131.509995,130.240005,130.460007,128.605576,108953300
2021-06-21,130.300003,132.410004,129.210007,132.300003,130.419418,79663300
2021-06-22,132.130005,134.080002,131.619995,133.979996,132.075546,74783600
2021-06-23,133.770004,134.320007,133.229996,133.699997,131.799515,60214200
2021-06-24,134.449997,134.639999,132.929993,133.410004,131.513641,68711000
2021-06-25,133.460007,133.889999,132.809998,133.110001,131.217926,70783700
2021-06-28,133.410004,135.250000,133.350006,134.779999,132.864182,62111300
2021-06-29,134.800003,136.490005,134.350006,136.330002,134.392136,64556100
2021-06-30,136.169998,137.410004,135.869995,136.960007,135.013168,63261400
2021-07-01,136.600006,137.330002,135.759995,137.270004,135.318771,52485800
2021-07-02,137.899994,140.000000,137.750000,139.960007,137.970551,78852600
2021-07-06,140.070007,143.149994,140.070007,142.020004,140.001251,108181800
2021-07-07,143.539993,144.889999,142.660004,144.570007,142.515015,104911600
2021-07-08,141.580002,144.059998,140.669998,143.240005,141.203903,105575500
2021-07-09,142.750000,145.649994,142.649994,145.110001,143.047348,99890800
2021-07-12,146.210007,146.320007,144.000000,144.500000,142.446030,76299700
2021-07-13,144.029999,147.460007,143.630005,145.639999,143.569778,100827100
2021-07-14,148.100006,149.570007,147.679993,149.149994,147.029892,127050800
2021-07-15,149.240005,150.000000,147.089996,148.479996,146.369446,106820300
